Category,ProcessedText,SpeakerDialect
اطفال,يجوز انو السالفة صارت معهم بمنطقة بعيدة,Najdi
اطفال,على امرك على امرك يا جدو سرحان كيفك الله معك,Najdi
اطفال,انا اروح اعترف,Khaliji
درامي,انا ابي انفذ الي اتفقنا عليه,Khaliji
اطفال,ثلاثه وعشرين زائد ثلاثه زائد واحد وثلاثين ناقص سته ناقص خمسين زائد اربعه زائد اربعه وثلاثين ناقص تسعه,Najdi
درامي,ادخل مكتبي شوي,Khaliji
درامي,ليه ليه يا خالد انت ناسي احنا صار لنا اربع سنين متجوزين وانا نفسي من نفسي اكون ام,Najdi
درامي,طريقتك الي قاعد تتكلم فيها هذي الهجومية والجارحة,Khaliji
اطفال,انتي غبية وراح تفضلي طول عمرك غبية,Hijazi
درامي,طيبه وكرمه واخلاقه,Najdi
درامي,كان غير الفكرة اللي ماخذها عن شو خصوصا,Khaliji
كوميدي,الاساتذة الافاضل اللي جالسين امامنا الان يعملون في جامعاتنا ويحملون شهادة دكتوراه اعرفك عليهم فردا فردا الدكتور ا طارق البرادعي تخصصه طب اكلينيكي الفنان فراس حسن تخصصه فن اا الاستاذ عبد العزيز مندي تخصصه هندسة ورياضيات اا الاستاذ ابراهيم الجداوي,Najdi
كوميدي,الحمدلله خلصت الجزء الاول من السمفونية,Najdi
اطفال,ايش,Hijazi
درامي,مثل ابوي وعمي وعمتي,Khaliji
اطفال,نعم لما تقابل مستبد انا اكون معاك في المقابلة هذي يمكن يمكن ينوبني من الحب جانب يلا يلا تعال وراي انت اللي وراي,Hijazi
اطفال,حكاية اليوم اسمها مغامرات سمير,Khaliji
درامي,والله غريبة,Najdi
كوميدي,مين تقصدين بصاحبتي,Hijazi
كوميدي,يمه,Khaliji
درامي,عبد العالي في لما كنا نتابع مع السلامة يا بيهدوا يا بيهدوا يابيهوا,Khaliji
كوميدي,اخ اما يا سعاد اليوم انا اخذت شوية صور يحبها قلبش,Najdi
درامي,طيب انا عندي تجربة,Khaliji
اطفال,انا ما نمت من الاساس,Khaliji
كوميدي,ويش قومك يا ابو صالح وانت باقي عندك شيء,Najdi
اطفال,واولادك رايحين ياخدوا الشي اللي يستحق,Hijazi
اطفال,طيب ان شاء الله خلاص مع السلامة,Najdi
درامي,يا حبيبتي خلاص يا نوف خلص يا حبيبتي,Najdi
درامي,رضوان ثق فينا اوكي,Khaliji
اطفال,امي كاتبة هي التي شجعتني على القراءة اخي اصغر مني نلعب مع بعض ونتشارك حب المعلومات,Hijazi
كوميدي,هزار,Najdi
كوميدي,اكيد بينزل السبت,Hijazi
كوميدي,ثلاثة نظام,Khaliji
اطفال,وليد ولد سالم ايوه,Hijazi
اطفال,عرفه يقول عملتها يوبا مو انت هم وانت ع عرفها عرف كانت اعرفك انت غبي,Khaliji
درامي,شفت لو انك سمعت كلامي من اول,Najdi
كوميدي,اخاف افتحها اخاف تطير عليك وتطير بوجهك,Hijazi
كوميدي,طيب ليه ماحملتي,Hijazi
اطفال,وش تبغى نسوي دحين يعطي,Khaliji
اطفال,خلاص,Najdi
درامي,و دمرتوا حياة نوف ودارين ومحمد وابوي غيرواضح انك انت السبب بموت ابوي وكله بتهورك تهورك و غيرواضح انا ما لي ذنب باللي صار,Najdi
درامي,طيب حتى العود يعاملونه بالشكل هذا,Najdi
كوميدي,شرطنا,Najdi
اطفال,طب ابغى اصير بحار,Khaliji
كوميدي,وش قصة ابو رامي,Khaliji
درامي,والثانية على شان اروح معاك الشغل هه بس,Najdi
درامي,شوف ويه بنت اخوك,Khaliji
اطفال,تفتكري سخي تروحين,Khaliji
كوميدي,اي فندق تبينا نروح,Hijazi
كوميدي,يا بنت الحلال صلي على النبي واذكري الله يا بنت الحلال,Hijazi
اطفال,وضللتو اوبعثراموالي هنا وهناك انفقوا على نفسي وعلى من احاطوا بنا من رفاق السوء,Khaliji
اطفال,اخ لو تعرف انا ايش اللي قالقني,Hijazi
كوميدي,من جد وجد يلا سهر ما ينفعنا يلا,Najdi
اطفال,يوبا اعطوه اكل هذا عطوه اي شيء احنا مو ناقصين شوشرة,Khaliji
اطفال,صح,Najdi
اطفال,عمر الانسان ما ينسى يا عبد الكريم ما ينسى الناس الاصيلة اللي زيك,Hijazi
درامي,هلا هلا هدى,Najdi
درامي,تعدى الخط الاحمر وباع البيت و مو هذا اللي يطيح عمكم راشد لا بالله لا بالله ولا ثلاثة ياثرون على اخوي راشد لكن معناته التصرف هذا انه سالم ما منه امان,Najdi
اطفال,انا اللى ابغاه هوا هادي,Hijazi
اطفال,يا محظوظة انا ما اقصد انا اقصد انه هذي مسالة نصيب ورب العالمين لسه ما راد,Khaliji
اطفال,كويسة ردة فعله قلت له انا لا تتحرك واجلس مكانك بس ردة فعله كانت كويسة يوم احترم الكبير وخلاه يجلس في المكان,Najdi
كوميدي,ساعات,Khaliji
كوميدي,ميه وثلاثين وميه وخمستاش بعد الخصم,Khaliji
اطفال,ايش,Najdi
كوميدي,قول اي شيء من اول ما جيت وانت ساكت زي الجدر بس لما يكون معاك اصحابك صوتك يلعلع,Najdi
اطفال,جادور جوهرة تدخل غرفة التجارب وتراقب العصافير عن قرب خايفة شوي منها لانها كثيرة الحركة وصوتها عالي بس قربت ومسكت القفص شكلك تبين تخرجينهم يا جوهرة الاطفال دايما بيحاولوا يتكلموا مع الحيوانات,Najdi
كوميدي,بلف شكلكم,Hijazi
درامي,اخوي ايش فيك اشغلتني استمتع يا ابن الحلال,Khaliji
اطفال,اقول شديد,Khaliji
اطفال,ااه يا بوي ااه ايش اقولك,Khaliji
كوميدي,لا لا يا استاذ محمد هاي هيا متل الغول و وما شابه,Khaliji
اطفال,يقولك اكلت فلفل وتفلفل فمي كم فاء في ذلك,Najdi
كوميدي,يمكن,Khaliji
اطفال,ان شاء الله تصبح على خير,Hijazi
درامي,بس اللي معطلني حسابات ورشة العطور لانها داخلة باسم الدار,Hijazi
كوميدي,خير خير يعني كم تبي,Khaliji
كوميدي,اقول قم طفي يا اخي بسرعة قبل لا يروح الموقع,Najdi
كوميدي,وبعدين اتركي عنتس هالخرابيط وشوفي ابلة منيرة حقتس هذه اذا ما جابتها لبر تراي باعرف اتصرف معاها,Najdi
درامي,كان موقف صعب وحساس,Khaliji
اطفال,الله حلو هذي الشعرات انا ما راح اكون فرحان الا لما اقضي على بابا فرحان وعجبي هاهاها شاعر انا شاعر واذا كان يعني ماكير انتصر في خطوة فالخطوات اللي جاية كتير ولازم ماكير ينتصر فيها لالالالالا الولد بصراحة ماكير هذا ممتاز وما ينخاف عليه طبعا طبعا ماكير هذا تربية ايدي وانا اللي مربيه وعارفه كويس يا سلام,Khaliji
درامي,يعني ميتة لزيارة واجلت جيت ام فيصل,Khaliji
اطفال,الام تقول ان الريحة سيئة ولارين انصدمت وارتبكت ما عرفت وش ترد او تقول والواضح انها بتحاول تثبت هذا ان معاها حق ولا زالت متاكدة,Najdi
درامي,وتشرف اهله وبلده,Khaliji
درامي,انا اللي ماني فاهمة ليه تعاملوني كذا ليه ما تاخذون رايي ليه ما تحبوني مثل ما تحبون بعضكم ايه طبعا لانه امي انا غير عن امكم لكن تدري سوي اللي تبي وخلاص انا ما راح اتكلم خلص,Khaliji
كوميدي,لا يا خالة لا ما يدري,Najdi
كوميدي,وش نبلغ عنه يا دلخ هذا خوينا,Najdi
اطفال,توديني وين,Najdi
اطفال,اكلي لحوم البقر,Hijazi
كوميدي,جميل جميل بس لو تحط الاسماء حسب الحروف الابجدية عشان اسهل للقراءة زين ابوي يلا يلا ايوا اي جميل جميل بس لو تحط الارقام في الجهة الخانات عاليمين والاسماء في الجهة اللي على الشمال عشان,Najdi
اطفال,ايوه ايوه كده يا بابا فرحان طلع طلع المواهب خلينا نضحك طلع,Hijazi
درامي,الله عالم اذا كانت في السوق,Najdi
كوميدي,انا ولدي ما ابغى يعيش بفقر,Najdi
كوميدي,بعدين بلغ عنه,Najdi
اطفال,ما نبغى تحصل اي مفاجات,Hijazi
اطفال,ردة فعلها صدمتني كثير بصراحة انا ما عمري شفتها تاكل به,Najdi
كوميدي,برقة تعاملها وكانها ال ا مثل النجمات الكبار وما ودي منك ابد ترفع صوتك عليها ترى ان رفعت صوتك عليها اسمع يا قرندلي,Khaliji
كوميدي,ولم يقف لكي يتفرج عليه وانا والله نفسي اشوفه نفسي ينزل واتفرج مع هالناس المجتمعين,Najdi
كوميدي,الله مير يبارك فيك ويسلمك ويخليك,Najdi
كوميدي,انقذنا يا صقر,Khaliji
درامي,لكن برضه الامانة شيء والعواطف والمصالح الخاصة شيء ثاني,Hijazi
كوميدي,عدنان وش الي مسوي,Khaliji
كوميدي,طيب كان دورتوا في باقي البيوت,Khaliji
درامي,ها يا حبيبي,Najdi
كوميدي,زوجك هذا مو بكفو سكر,Hijazi
كوميدي,فؤاد يا ولدي,Hijazi
اطفال,تميم الزهراني التحدي الاول ما شاء الله ناجح التحدي الثاني ناجح,Najdi
اطفال,لانه الحيل اللي سواها قدر يضحك بيها على خبير,Najdi
اطفال,صدفة غريبة فعلا,Hijazi
كوميدي,حاضر من عيوني,Khaliji
اطفال,انا صرت اشوف الاكل من غير ريحة صار ماله طعم وين الريحة الجميلة الشهية اللي تفتح النفس يا حضرة القاضي,Hijazi
درامي,فين هادي,Hijazi
درامي,تخلص تحصيل الشيكات تروح المكتب راسا,Hijazi
اطفال,انا باسالكم سؤال,Hijazi
درامي,يا ابو رحم,Hijazi
اطفال,لا العفو العفو انا اطلع بالشارع وادلل على عمري واقوله برايه انا بتزوج يا جماعة عمري يتزوجني هه,Khaliji
اطفال,وموافق كمان انت تعرف هو بيدور على ايش وموافق كمان اكثر واكثر انك تحمي ام الخير,Khaliji
اطفال,انت ناسي يا ريحان,Khaliji
كوميدي,,Najdi
اطفال,هذا علشان ابقى احكي حكاية,Khaliji
كوميدي,دير بالك هالمرة يا ولدي هي وبلغني اول باول على طول اي بس تاكل,Khaliji
درامي,امل,Hijazi
كوميدي,جزاك الله خير يا شيخ,Najdi
كوميدي,اي لا وين يروح انا وراه وراه والله لا حرج عليه في الديرة كلها بعد ما في سوق الحراج ارويه ارويه خميس شيره ارويه,Khaliji
اطفال,يعني يعني انت تبغاني امشي,Hijazi
درامي,السلام عليكم,Hijazi
كوميدي,هيام,Najdi
درامي,يا عمتي انا مالي خلق ادخل مشاكل مع سالم,Khaliji
كوميدي,شريت فيها بيجر,Hijazi
درامي,ما يمديك اصلا هو ما رح يجلس معانا,Najdi
كوميدي,صح كنت ناوي اغشك بس انتي كاخت المفروض تغشيرلي موب تسجنيني,Hijazi
كوميدي,بخاف انا منكم,Khaliji
درامي,يعطيكم العافية تفضل,Hijazi
اطفال,هو قبل شوي قال لي انه صاحبك اللي هو انت جاي تقول لي عالخطة,Hijazi
كوميدي,ايه واجريو,Khaliji
درامي,عمتي نوف هذه ما عاد الا تقرا روايات ولا وبس لا هذه صارت تالف بعد,Najdi
اطفال,سيبيني سيبيني انا انا انا رايح ل ل ل ل للجد سرحان الواد اللي سايبو عندو كل شوية يقولي جدو سرحان يبغاك خليني اروح اشوفو بدل ما اروح في ستين داهية شوية كذا شكرا,Khaliji
اطفال,هدية,Najdi
كوميدي,ما له علاقة هذا تحطه,Khaliji
درامي,الظاهر هو مصدر التمويل الجديد,Khaliji
درامي,هذي اخرتها يا عصام,Hijazi
اطفال,بابا فرحانه عمل اللعبة هذي علشان يعرف منك كلمة السر وبعد ما يعرف كلمة السر يغير كل الاجهزة اللي موجودة في البلد ويخليها تشتغل لصالح البلد وكمان غير كلمة السر علشان احنا ما نقدر نسوي اي شيء يعني بابا فرحان انتصر علي انا انتصر على كبير كوكب الشر وده ليه بسبب غبائك بسبب غبائك يا استاذ انا انا ما في شيء يجبرني ان انا استحمل الغباء ده اكثر من كده وانت عارف,Najdi
كوميدي,من زرع حصد,Najdi
كوميدي,ايه ادري ادري طال عمرك انجاز تصير بعد ثلاث شهور علشان كده احنا نبي هالثلاث شهور تدخل عليها اجازة الصيف لا انتهت اجازة الصيف ولا ان شاء الله قد طابت ويمكن بعد جاء النقل مثلك خابر,Najdi
كوميدي,هو حياتنا,Khaliji
كوميدي,اسال عن اللي امضي الليل بين الامل والزكرى يصبر اللي قال في برد عفوا يعني انه انا مبارح انا طلعت من البيت وصفقني الهوا واحس انه حس في بح,Hijazi
درامي,اصايل,Najdi
اطفال,يا بابا فرحان انا اسف انا اسف يا اولاد معاكم تصريح بالسهر اللي هذا الوقت المتاخر من الليل,Hijazi
كوميدي,لا لا اذكريني كلما غابت شمس النهار,Khaliji
كوميدي,حكمت عليه بالاعدام شنقن,Hijazi
اطفال,لما ظهر فالح كان راجح جو في الغرفة ولمن راحت تزور راجح في الغرفة قالوا انه فالح راح يجيب الدواء من في نطلع رغم انه ام الخير وصفت لنا البيت وقالت انه اللى يخرج لازم يعدي من الصالة,Hijazi
اطفال,والله خير انا اقول لك حق اسمعي انت راح تشغل على الغسالة اتفاهموا و تتناقش و تتفاهموا يمكنه يتابع كذا وترجعوا انتوا,Khaliji
كوميدي,يا مرحبا باخويا وعياله,Hijazi
درامي,يا حليلك يا قطيطة يا حلالك طيب كذا انت وابوك احسن ناس يبسطوا المسائل لو كانت المسالة بهذه البساطة كان قول للناس شارك في هذه السباقات ولموا السيارات الجوائز لم خيل في البيت هاهاها,Khaliji
كوميدي,لا مطر مو هنا مطر مطر راح الدكان هاه قصدي راح فوق فوق فوق,Khaliji
درامي,طيب دكتور ايش الحل طيب ايش الحل في الموضوع,Khaliji
اطفال,اعتقد انه جالس في جزيرة قريبة لانه ما في جزر قريبة,Khaliji
اطفال,هو ده هو ده بابا فرحان بالظبط اللي عمره ما يتخذ اي قرار من دون دراسة,Hijazi
كوميدي,المسؤول والمدير واحد كلهم يحل ويربط,Najdi
درامي,و ازعل منك ليش,Hijazi
اطفال,ايوه انا بابا فرحان,Hijazi
كوميدي,ارجوك لا تنسى غرفتي,Khaliji
اطفال,حابة تعرف تورو ايش كان بيسوي قبل ما ينضرب على راسه,Hijazi
كوميدي,فرشته واثثته بمليون وخمسمية وتصدقون بعد ما ركب الاثاث ما عجبني,Najdi
اطفال,للا البوصافي ولا الثريا الطب هو شافي فا الكي هوالدواء ياخ,Hijazi
كوميدي,ما يهديه مخلوق,Khaliji
كوميدي,الو,Najdi
درامي,ولد عمتي ما هو كده,Hijazi
كوميدي,تعلمون مني الحقيقة انا احس اني في البيت هذا دجاجة ما عندي ما عند جدتي لا حد يتعلم مني ولا حد يسمع مني ولا شي حتى الاطفال يطلع الناس الكبار شالموضوع,Najdi
اطفال,قولي يا سعد في عندك دليل على الحكاية هذي,Hijazi
كوميدي,حياكم الله يا هلا والله,Hijazi
كوميدي,قتال,Hijazi
اطفال,ايوة,Hijazi
اطفال,ايش دخلك في كلام الناس اللي بتفهم,Khaliji
اطفال,خلينا نكمل الحكاية علشان نعرف,Khaliji
اطفال,انا عرفت,Khaliji
درامي,لازم يعرفوا انه عيوننا مفتحة عليهم اربعه و عشرين ساعة,Khaliji
كوميدي,نو مناهي كيف,Khaliji
اطفال,يلاه يلاه اختاري اختاري وحدة من غير ما تشوفي من غير غش يلاه اختاريها غيرواضح حلوة اعجبتك ايه ا القرار اللي راح اتخذه ا اني احاول اني انمي شخصيتها اكثر واساعدها على انها تتكيف اكثر اجتماعيا و ا ا ترفع مهاراتها الاجتماعية طيب من هذه الالوان وش بتختار,Najdi
كوميدي,فكرة لا يمكن تخطر على خيالك الخصب,Hijazi
كوميدي,وشهوله القلم وشهوله انا لو ادري اقطع هالقلم وحطيت عليك اكس و محيتك من حياتي اذا جاء القلم تعرفين وش هو له,Najdi
اطفال,ولا قصدك يا سموره على فكرة يا سموره انا متاثرة جدا على شان جدو سرحان ولا باكل ولا بشرب ولا كمان غير واضح,Hijazi
درامي,جلال يا جلال,Hijazi
درامي,تفتح عمل الشيطان,Hijazi
كوميدي,جا طلب مني اختي,Khaliji
اطفال,هو انا بعد اللي شفتو منك يا رام رايح يجيني نوم,Hijazi
درامي,ماني عارفة اقول لك ايه يا فاطمة انا تعبانة وحالة ابويا ما هي مريحتني,Hijazi
درامي,فيها زيادة ثمانية الاف,Khaliji
اطفال,وتودينا,Khaliji
درامي,وجعي في ما هو في جسدي يا دغيلب,Khaliji
كوميدي,اتضح لنا ان القلب عندها تعبان,Khaliji
درامي,هي كلمة وحدة قلت لك هيا ماني فاضي يعني ماني فاضي بعدين شوفي ابوكي يوديكي اوف,Hijazi
كوميدي,اتزوج,Khaliji
درامي,ايش اتراجع,Khaliji
اطفال,اثنين و خمسين رقم,Najdi
درامي,نعم قتل,Khaliji
كوميدي,اقول ما كان مزح,Najdi
درامي,من كثر ما هددوني فيه,Khaliji
كوميدي,لا لا لا ما هي مرشوشة شوف مثل ما انت شايف كل شي كويس,Hijazi
اطفال,لا ليش لا ليش لا هو انت لازم كل اصحابك يكونوا جهلة,Khaliji
اطفال,ايش المطلوب منا الحين عشان ننفذ الخطة هذه,Khaliji
درامي,ليه خالد مصر ومايبغى اطفال,Hijazi
اطفال,وانا ما رح انفذ شيء,Najdi
درامي,عموما انا برتب مع السكرتير واقول له بالظبط شو تسوي بغيابي واذا حصل اي طارئ يتصل فيني عالتليفون,Najdi
كوميدي,لا تخاف يا اياد نام وحط في بطنك,Hijazi
كوميدي,حيا الله عبد الله,Khaliji
اطفال,ولا رح نروح كل,Hijazi
اطفال,ها ان شاء الله المرة الجاية راح اغسلها,Khaliji
اطفال,وبعدين خلاص تحفظ شكلها صح,Najdi
اطفال,العب معك لعبة ثانية,Hijazi
كوميدي,كان كان هانت علينا المصيبة مسكين,Hijazi
درامي,ما تتخيل قد ايش تفرق معاي,Khaliji
درامي,لاني لقيت لك اماكن وزوايا لا يمكن تتخيلها اخذت لها كم صورة,Khaliji
اطفال,رغم انه المجنون حذرك وقلك انو اكثر شي ياذي البني ادم هو الطمع,Khaliji
كوميدي,تفضل يا ابنافي,Khaliji
اطفال,كرسيي,Najdi
اطفال,انا راح اتصرف,Khaliji
اطفال,الدكتور رح يرجعنا المستشفى مرة ثانية,Khaliji
كوميدي,وجيت عشان اقابل ابيك وقالولي انه راقد اذا كان ممكن تصحيه لي اقابله لو دقيقة وحدة,Najdi
درامي,مجرد ما عرفت ان ولدك مات,Najdi
اطفال,اه الحكاية يا عم انك انقذتنا من موت محقق الله يكثر من امثالك,Hijazi
كوميدي,يسرنا,Hijazi
كوميدي,وش سويتي في معاملتي,Najdi
كوميدي,محاسن شفتي عبير دوبها راحت,Hijazi
كوميدي,يمه انت بخير,Khaliji
درامي,الله يهديك يا ابو مسامح,Khaliji
درامي,الا ما قلت لي من هو الضيف اللي كان عندنا اليوم,Hijazi
كوميدي,تلقيح تسميد العناية فيها بشكل كامل,Najdi
اطفال,حصل خير,Khaliji
اطفال,انا بشوف علي اشلون الحل انا بحل,Najdi
درامي,هلا يا استاذ سليمان,Khaliji
كوميدي,الحمد لله الحمد لله,Khaliji
كوميدي,صحيح حتى علي لما جا ما عرف يسوق,Najdi
اطفال,صح ا ا انت اسمك ايه,Khaliji
اطفال,من الناحية القانونية الموقف سليم يا مستبد انت عارف المواطن هذا ليش يبغى يقابلنا,Khaliji
درامي,الو استاذ رائد,Najdi
درامي,امسى بخير,Najdi
اطفال,لكن انا ما بغيت تتنازل عن الصلح بعد ما وافقت عليه,Najdi
كوميدي,الساعة وحدة الظهر,Najdi
كوميدي,ضف وجهك بس,Najdi
درامي,قلبي طيب سعفه يصير طيب على بنت اخوي يتيمة ضعيف مسكينة,Khaliji
درامي,كلهم انت انت السبب,Najdi
كوميدي,عندي لك علم ما يسرك,Najdi
درامي,لا ماله داعي,Khaliji
اطفال,اذا انتو تبغو تاكلو وتشربو,Hijazi
اطفال,مين اللي غرقنا وحطينا في المشاكل اللي احنا فيها دحين ما هو انتي,Khaliji
اطفال,ورغم انه طور لكن دماغه نضيفه وممكن يوصل,Khaliji
كوميدي,خايف خايف من شنهو,Khaliji
كوميدي,لا تخاف يا جبران اذا جاء الموعد ابدفعلك قروشك قرش ينطح قرش وش تبي بعد,Khaliji
درامي,في كذا منظر شفته في القرية و وراح اصورهم,Khaliji
كوميدي,انا استاهل جيت جلست عندك,Khaliji
درامي,خاصة مع بنات اخوي صالح,Khaliji
كوميدي,بغيت اتورط مع المجموعة بس ربك ستر,Najdi
درامي,انت لازم تعرف ان زيارتك هذه اسعدتني كثير,Khaliji
اطفال,يا ولدي الصفقة هذي مكسب وبعدين موقف انساني علشان ننقد الولد من اخوه اللي يبغى يستغله,Hijazi
كوميدي,غايته,Hijazi
كوميدي,ايش صاير اخوي,Hijazi
درامي,غير واضح منها ثلاثين مليون ريال ثلاثين مليون ريال,Khaliji
اطفال,صعب صعب يا كبير لانكم انتوا عارفين انكم ما انتوا رايحين تقدروا تسوا اي شي الا بالاساليب الملتوية هذه,Khaliji
درامي,و فص ملح وذاب,Khaliji
كوميدي,حرمتك فوق بغرفتها اي حتى فطور ما سويتها صامولي جابته,Khaliji
كوميدي,هذي الفلوس وعطانا اياها ابو ماجد,Najdi
كوميدي,صدق الكلام اللي قاعد تقوله صدق يا يمه انت مو مفصول من الشركة,Khaliji
درامي,من كفوف الجود تعطي اه يا عيني علي,Hijazi
كوميدي,اخواني اللي اصغر مني,Najdi
اطفال,الظاهر ان احنا ما رح نشتغل,Hijazi
كوميدي,ايه كل شي تغير يا جميل كل شي تغير الا ويش سميت الوليد,Hijazi
كوميدي,رايت الناس يقول منفضة الى من عنده فضة,Hijazi
كوميدي,برا المملكة,Najdi
كوميدي,شوف,Najdi
درامي,يا سبحان الله,Hijazi
كوميدي,السلام عليكم,Najdi
كوميدي,لا لا لا تعصب,Najdi
كوميدي,غيرواضح اش صاير بعد,Khaliji
كوميدي,دلال في سوق الحراج يابوفيصل دلال واسمه خميس شيره,Khaliji
اطفال,وعرفت كل اللي بيحصل ببيت بابا فرحان,Hijazi
كوميدي,وان كان على هذا البيت اللي ورثته من الوالد الله يرحمه,Najdi
كوميدي,شفافية ما شفافية جاي تتبلون علينا صاحي انت صاحي مين اعرفك انت وابوك الله ياخذك انت وابوك,Hijazi
درامي,من طلباتهم اول شيء يبغوني اقتل الدكتور عبد الرحمن واوقف مشروع تصنيع علاج السرطان الجديد غير ايه انهم قاعدين يهددوني باهلي نفس اسلوب الابتزاز,Najdi
كوميدي,اي خزنة بيشتروا الارض و يبنونها الاولين يقولون اصبري يا حمار لين يجيك الربيح,Khaliji
درامي,فهمت ظلمتك وافتكرت انك عملتي موضوعي وانتي ما تبغي تعرفين الحقيقة عشان خايفة على احاسيسي ومشاعري على العموم شكرا جزيلا,Hijazi
كوميدي,يلا سلم لي على الوالدة مع السلامة,Najdi
كوميدي,اشمعنى انا اللي قدرتي عليه ليه ما تمنعين نويصر ليه انا,Hijazi
كوميدي,اي طبعا في قصة وقصة كبيرة بعد,Hijazi
درامي,صدقتي يوم قولتلك انهم ما راح يتركونا نخرج بالمستندات من البنك,Hijazi
كوميدي,السلام عليكم يا الغالي,Najdi
درامي,انا يا عبد الرحمن ساكن عند اخوي ابراهيم,Hijazi
كوميدي,ايش فيكم الله يهديكم انتو يا جماعه انتو اهل انتو جماعه ما يصير هالشكل الله يهديكم انتو تبون تضحكون عليكم الناس انتو سمعوني شو اقول لكم يا جماعة جلسوا وذكروا الله نعم ولا تخلون الشيطان يدش ما بينكم و خلونا نحل المشكلة جلسوا هنا,Khaliji
درامي,السلام عليكم ورحمة الله,Hijazi
درامي,وش فيك,Najdi
درامي,لكن بروحش,Najdi
كوميدي,وش قاعد تسوي,Najdi
درامي,لكن صدقني,Hijazi
كوميدي,وابو جندل وده جريوه,Khaliji
اطفال,انت نفسك يا منظم بتكره الكلمة دي لانك عارفها انها مصالحنا اسمعها منظم التلازم تحط حد الموضوع ده وما تسيبو بشكل مفتوح اسمع منظم الحرس الجدد حقونا جزيرة اذا ما قبض على رهيب وجماعته بخلال ثلاث ايام انا رح انزل في وسط الجزيرة واعلن على الناس كلهم انو يسيبو منجم الماس فاهم يا منظم انهم يتنازلو عن منجم الماس فاهم,Khaliji
اطفال,غيرواضح انك نتخلص من,Hijazi
كوميدي,مرحبتين,Khaliji
كوميدي,وش تقصد يا اياد,Khaliji
كوميدي,ما شاء الله ما اكثر ما كثر الله كتابات العدل عندنا في الرياض انتى عدي على اي كتابة عدل بس الله الله ترى لازم تاخدين معك رجالين اثنين يشهدونلك بالتوكيل لي,Najdi
درامي,يا ابو مصطفى يا ابو مصطفى يعني بالله العظيم ايش تفرق بين ليلة ولا بكرة مافي فرق ابدا بعدين شوف انا لك ناصح امين صدقني انا نفسي كمان ترتاح شوي,Najdi
اطفال,في علاقة بين الاشراف ومرزوق الطيب,Hijazi
كوميدي,صقر خذ الصك عشان يبيع البيت,Khaliji
كوميدي,هونها هونها و تهون يا يبا,Hijazi
كوميدي,لا يام سعود ما ينقصك شي بس تعرفين اخوي عجبته ام اسما ويبي يتزوجها هذي كل السالفة ولا انتي على العين والراس يام سعود,Hijazi
كوميدي,اخرتها يبو ابراهيم,Hijazi
درامي,مش لانك انت زوجي بس انا اعرف ان معدنك نظيف,Hijazi
درامي,اداوي جروحك,Hijazi
درامي,لحظة شوي خلها تنزل مشاعل,Khaliji
اطفال,وسلام في سلام,Khaliji
اطفال,ولازم اتحمل نتيجة الغلط اللي وقعت فيه مع الغسالة يا سموره وانا اتخذت قرار يا سموره اني انا رح اسيب البيت علشان الغسالة تعيش اه,Khaliji
اطفال,يعني يعني انا ماني فاهم,Khaliji
اطفال,تقولي فين مكان الدكتور شديد و كيف اقدر اوصله من غير ما احد يعرف مكاني,Najdi
درامي,طيب ماشي يلا,Khaliji
اطفال,هذا,Najdi
اطفال,ياريت ياريت سويتلي خدامة التلي,Khaliji
درامي,يتصل ولا ما يتصل انت وش عليكي منه,Khaliji
كوميدي,كيف ما في شغل ها,Najdi
درامي,طيب ما قالوا شيبي,Najdi
كوميدي,ساجني ما فيها طقت عصا,Najdi
اطفال,هام العالي,Najdi
اطفال,الاشاعة اللي بنقولها ممكن تؤذي الاخرين,Hijazi
كوميدي,ايش قلت,Hijazi
درامي,انت بعدك على ذمته,Khaliji
اطفال,غير مصاريف الجامعة الاخويا,Hijazi
كوميدي,اسمع يا خالد انا رجال داخل بوجهي وابي اطلع بوجهي واذا المروءة قلت عندكم ما قلت عندي,Hijazi
اطفال,وانا شطورة ودمي خفيف,Khaliji
درامي,اكلمها انا تاني بس انت روك واهدى كده وان شاء الله يصير خير,Hijazi
اطفال,طبعا طبعا يا استاذ في المدرسة بس في الاجازة الصيفية بحاولوا انهم يشتغلوا علشان يعني تزيد خبرتهم,Khaliji
درامي,جدك لا يزال شباب ه جدي يا ابو الشباب بس ولو,Hijazi
درامي,زين يمه انت شو اخبارك,Najdi
اطفال,نحنا ما اذينا كوكب الشر في اي شي,Khaliji
درامي,راح الشر,Najdi
درامي,الادوية هاذي انا اشوف انها يعني عادية جدا ما تناسب وضعك الحالي ما حتفيدك الصراحة يمكن استعجل فيها الدكتور تركي بس انه انت لازم تشتغل هي الشي اللي فيك هو شي داخلي,Hijazi
اطفال,انه يعيش يبني امجاد ويبقى مصيره دايما ليكم اهلا بيكم اهلا بيكم,Khaliji
درامي,طيب في حالة مرض او اجازة,Najdi
درامي,لا معنى ولا شيء,Hijazi
درامي,معناها انك متواطئ علشان تسرق الامانة اللي بين ايديك,Najdi
اطفال,هذه الاثنين,Hijazi
درامي,المهم انا جايك في موضوع مهم ابغى اتكلم معاك,Najdi
درامي,يكشف قاتل الدكتور عبد الرحمن ناصر,Hijazi
كوميدي,والسامعين,Khaliji
درامي,اليوم فيصل لازم يزور طلال ويشوف احواله,Khaliji
