Category,ProcessedText,SpeakerDialect
درامي,والله العظيم والله العظيم لادخل اقول لسيدي بن فهره بيقول انه مش فاضي دلوقتي,Egyptian
درامي,اعملي يا ربي,Egyptian
كوميدي,جماعة ايه بس,Egyptian
درامي,مال صوتك,Egyptian
درامي,لانه هو في مصر,Egyptian
كوميدي,مناسبة العزومة دي ايه,Egyptian
درامي,وتاخذ رجالك,Egyptian
درامي,يمكن يكون خفير وخفير خلص عرف بيتها وكان رايح,Egyptian
درامي,لهدف معين,Egyptian
كوميدي,موهوب موهوب دي تسيبها عليا انا يا ابني انت فاكر نفسك مع مين يا ابني انت مع الكومانده مع زرومبيح الارندلي بص انت في الشام دلوقتي روح انهي مطرح روح باب تومة روح الصلنفة,Egyptian
درامي,حابه تشوفي ايه,Egyptian
درامي,بس فاضل حاجة واحدة نوصل للمكان بتاعه,Egyptian
اطفال,حرام عليك يا اخويا انا قطعت لك غيرواضح قبل كده,Egyptian
كوميدي,اسفين يا اخي,Egyptian
درامي,اخ لو طلع اللي بفكر فيه عدل لازم نتغدى فيه قبل ما يتعشى فينا,Egyptian
درامي,هو ايه اللي جيد,Egyptian
كوميدي,اه انا نسيت حاجة حضرتك بتشتغل ايه,Egyptian
كوميدي,ايه ايه اسمحولي انا انام بقى,Egyptian
درامي,التركيبة الكيميائية اللي تحقن بها فواز هادي اول مرة تمر علينا هادي تشل عضلة القلب في ثواني اول ما يتحقن بيها الضحية وتبان الوفاة كانها سكتة قلبية طيب وما يبقى لها اثر على الاطلاق اطلاقا,Egyptian
كوميدي,بصراحة ايوه ايوه انت اصلك اتاخرت عليا يا عامر بعد انا ما ضربت في الجريش نمت نمت مدريتش بنفسي بس انا اوعدك ان شاء الله بكرة حاعوضك بالدرس بس الحين انا لازم اقس اقس البيت يابني ينقسم التيار الكهربائي الى قسمين,Egyptian
درامي,راح المدرسة,Egyptian
درامي,معلش ناولني تلفوني يا سلطان,Egyptian
درامي,اعلم انك زيى,Egyptian
درامي,ضروري حامد كلم خالى فمواضيع صعبة ما ادري ايش هي,Egyptian
درامي,عشان انا,Egyptian
كوميدي,اي وهكزا كان ناصر السدحان وعبد الله القصبي دول انا اللي عملتهم ولعلمك بقى طاش ما طاشي ده بتاعي انا بس قولت يلا سيب عبد الخالق يسترزق,Egyptian
درامي,الف رحمه ونور تنزل عليك يا سيدي,Egyptian
درامي,لا تتصرفي انت انا حتصرف,Egyptian
اطفال,انا اللي مربيه,Egyptian
كوميدي,كعابة,Egyptian
كوميدي,ما شاء الله ما شاء الله,Egyptian
درامي,ممكن اسالك سؤال,Egyptian
درامي,ايوه يا استاذ شعبان استاذ خالد عايزك,Egyptian
درامي,اطمئن يا ابو بكر,Egyptian
اطفال,اسكت انت حتعلمني شغلي ولا ايه,Egyptian
كوميدي,ايه شغل المقالي ده اخرس يلا اخرس,Egyptian
كوميدي,لا اله الا الله انت حتجنني ولا ايه طب ايه رايك لو خسرت انا اللي حديلك من عندي عشرين الف ريال سعودي,Egyptian
كوميدي,لا لا لا لا لا يبعبون ماشي يضيعوا وقتنا لا ليه في دفعة يا عم احنا بنحاسبهم على الساعة بخمسمية ريال والحسابة بتحسب شكرا,Egyptian
درامي,عادي يعني,Egyptian
درامي,يا نهار اسود يا عم شبيب احنا ضيعنا المكان ولا ايه بقولك يا عمي شبيب انت منشن على نجمة ولا سحابة,Egyptian
درامي,ابيك تنزل جدة,Egyptian
درامي,اول لما يجي هبلغه,Egyptian
درامي,استرها يارب,Egyptian
درامي,الخدامة,Egyptian
كوميدي,عشان انا راجل نزيه ما بحبش اخد حاجه مش بتاعتي طال عمرك,Egyptian
درامي,السؤال هذا,Egyptian
درامي,عايزين نضرب ولا رصاصه في المزرعة دي,Egyptian
درامي,حعدي على المحامي قبل ما اطلع على الشركة في اوراق مهمة لازم نخلصها حكلمك وانا راجع يلا سلام,Egyptian
كوميدي,والموافقة,Egyptian
درامي,اتصرف,Egyptian
كوميدي,جا ولد عم وجا ولد خال وجا الصاحب اللي ما تقبل النفس بديلة,Egyptian
درامي,انا طالعة من البلد خالص وسيبالكم الجمل بما حمل ايوه انا ماشية خالص امال اقف يا ستي اتفرج عليكي واشوف اللي يسوى واللي ما يسواش عمال يهزق فيكي حقك علي يا سيدتي الحاجات دي مش بادانة لكن يوم ما ترجعي في اللثة,Egyptian
درامي,والله انا في البداية ما كنتش عارف اي حاجة بس سلطان بعد كذه عرفني كل حاجة,Egyptian
اطفال,لا لا لا ان شاء الله حبقى اوديكي ان شاء الله حوديكي ا,Egyptian
كوميدي,انت تعرف ان انت اتخلقت نجم,Egyptian
كوميدي,هاهاها خلاص,Egyptian
درامي,انت ممكن تيجي تاخد الامور الصغير من المدرسة ما تلقاهوش,Egyptian
درامي,واكيد برضه ما فيش ام ما بتخافيش عليهم,Egyptian
كوميدي,انت شايف اهو ما فيش فرصة,Egyptian
كوميدي,قالي نفس الاسئلة بتاعت حضرتك دي مين انت ايش تبغى وش تبي وش تبي ذي بالذات هي اللي فكرتني بالذكريات بتاعت احمد ياه قلتله بص بقى ما نضيعش وقت قوم قدامي دلوقتي قدام الكاميرا,Egyptian
كوميدي,يا حبيبي بص انا مازلت مثر على رايي دي خطة مرثومة واضحة,Egyptian
كوميدي,اه يا دي المصيبة الي حطت على دماغي يا دي المصيبة الي حطت على دماغي جايياني جايياني,Egyptian
درامي,وانا ايش دخلى في كده ابغاك تفسرلي سبب نظرات ابويا ليك وليه حالة الهيجان اللي بتجيله لما يشوفك,Egyptian
كوميدي,حاضر,Egyptian
درامي,ما تعودت اشوفك كده,Egyptian
كوميدي,المقرصة الحامية,Egyptian
كوميدي,اه اللي يربح قضية ويوكل المحامي حجام وياخد خمسة الاف مقدم وانا الفين ريال,Egyptian
كوميدي,ايه يا ام فتحي هيا اللي هتدبرهم لي,Egyptian
كوميدي,دي الوصية,Egyptian
درامي,اه اعرف افتحي اللابتوب قلقتيني جدا على فكرة,Egyptian
درامي,طيب ممكن ما يبقاش ليكي دعوة بالمواضيع دي تاني,Egyptian
كوميدي,وماله,Egyptian
درامي,الله في سماه لسان زي لسانك ما شفت ولا سمعت قولي بقى انت عايز تقول ايه بالظبط,Egyptian
كوميدي,تمام انت حترشق في كل حاجة خد فتح عينيك شوف,Egyptian
كوميدي,ومقدد هي اللحمه ال لا ال لا مقدده دي جامدة انا انا مش عارف ايه اللي جابني,Egyptian
درامي,وايش تبي,Egyptian
كوميدي,فاهمين فاهم انت,Egyptian
كوميدي,اما الشيك ده,Egyptian
كوميدي,اسمه الكامل لو سمحت,Egyptian
كوميدي,برا برا برا في يافطة برا مكتوب عليها ممنوع دخول النساء ما تعرفوا انتوا,Egyptian
درامي,ماشي,Egyptian
درامي,ما فيش ما هو,Egyptian
كوميدي,بصراحة عمل عمايله,Egyptian
كوميدي,مين انت,Egyptian
درامي,ابشري انت بس انا مش همشي من هنا غير لما كل حاجة تبقى خالصا,Egyptian
درامي,انا بقول انت اللي بتصبرني على كل حاجه وحشه,Egyptian
درامي,بصراحة بقى,Egyptian
كوميدي,البطيخ ده,Egyptian
درامي,ربنا فعلا ما بيعملش حاجة وحشة,Egyptian
درامي,تكلمني على الرقم ده,Egyptian
درامي,ايه دا,Egyptian
كوميدي,غيرواضح تحييكم اقلطن,Egyptian
كوميدي,انت ممكن تخطف رجليك وتوصل لمكتب البوسطة اللي في المركز وتسوي المكتوب الي بدك اياه في نص ساعة,Egyptian
كوميدي,خليك وياي,Egyptian
درامي,وبقيت متحمسة قوي لموضوع المشروع والمصنع,Egyptian
درامي,مش عايز اخوي يتبهدل,Egyptian
درامي,فرد الامن ده كان عندنا في الشركة من يومين محتاج اتكلم معاه كلمتين,Egyptian
كوميدي,اهلا وسهلا,Egyptian
كوميدي,بعدين تعالوا,Egyptian
كوميدي,بالصلاة عالنبي حتدفعوا لي مهر قد ايه وحتسكن لي ام العيال فين,Egyptian
درامي,نعم,Egyptian
درامي,حب مابيستخبيش,Egyptian
درامي,لو انت عايزها تخلص اصلا,Egyptian
درامي,وربنا قال بشر الصبرين,Egyptian
درامي,قررت اعمل العملية,Egyptian
درامي,انا رئيس مجلس الادارة ومن حقي اتخذ اي قرار ما دام في مصلحة الشغل,Egyptian
درامي,احكي لكم على كل حاجة بالتفصيل,Egyptian
درامي,تاني هذا الكلام من فضلك ما عاد اسمعه منك,Egyptian
كوميدي,قلي مين,Egyptian
كوميدي,ايه حمارة القايلة دييت و وفهمناها وال والمقرصة الحامية واستوعبناها ال السلعوة ولا السعلوة ولا السلعوة السلعوة دييت يعني مش دي بردو لا مؤخذة زي ما تئول ايه يعني ا انثى ال انثى الاسد,Egyptian
كوميدي,حبيت اعرف كل الموجودات والكاش والاملاك اللي موجودة هنا في السعودية عشان احسب لخالتي ام خالد,Egyptian
درامي,ايه ده ايه الحلويات ديه ادلعي يا بيضة عايز في السما كده تجري و وتاكلى الناس كلها فاهمة الله غيرواضح,Egyptian
اطفال,يا ولدي ايه اللي خلاك تفكر في المواضيع القديمة دي مش عاوز تنسى,Egyptian
درامي,دلوقتي,Egyptian
كوميدي,تكتب وانت شايفهم,Egyptian
درامي,طريقة العلاج هي اللي تحدد اذا كان في استئصال ولا لا لو ما فيش استئصال يوم ان شاء الله هيكون في حل,Egyptian
كوميدي,ما انا مش درباوي عشان افزعلك قلتلك يا فندم الف سلامة عليك المشتشفى الشارع التاني وجنبيها الاسم بتاع الشرطة فرض مرة يعني انما هنا مكتب محاماة محترم يا محترم,Egyptian
درامي,نهائيا كمان,Egyptian
كوميدي,ما تقدارش ها,Egyptian
درامي,والله يبقى برافو عليكي يا حبيبة على الاقل برامج الايف,Egyptian
درامي,تعرف يا فهد,Egyptian
كوميدي,ابو صالح بس,Egyptian
كوميدي,فاروق حبيبي وداد هانم,Egyptian
درامي,اعذرك ليش,Egyptian
كوميدي,والك الشكمان مائتين وخمسين وشغل ايدي الف ريال المجموعة اربعه الف وسبعمائه ريال بس اه بس,Egyptian
كوميدي,الحاج طلبة راجل كويس يعني,Egyptian
درامي,يا عم العود الراجل دة عايز ياخدنا ونمشي والدنيا ليل دلوقتي وانا في حمايتك يا عم العود,Egyptian
كوميدي,لكن انا عايز اسالك سؤال يا ابني انت ليك نفس تمسل,Egyptian
كوميدي,انتى مشرفة ايش انتي كل اللي بعتيه ستة قطعة وتبي تصير مشرفة الله يسهل لك,Egyptian
كوميدي,مكالمة دولية حتضيع علية المكالمة اتفضل,Egyptian
كوميدي,لا تخف,Egyptian
كوميدي,غيرواضح بص لقيتها خد دي ها ها وش بعد عندك بص ياعم المشهد الاولاني حتبقى صحراء قاحلة واخد بالك المؤثر ايه صوت الريح وذرات الغبار تتطاير واخد بالك ما انا لازم ادي احساس اعمل شطات سريعة بقى ايه قطع الضب الضب الصقر الصقر الضب الضب الصقر الصقر الضب واخد بالك بعد كده ايه في راجل بدوي في وسط الصحراء منهك تعبان عطشان بيمشي في الصحراء بيمشي,Egyptian
كوميدي,سعلو,Egyptian
درامي,ربنا,Egyptian
درامي,كيف,Egyptian
درامي,يا عيني رد,Egyptian
كوميدي,وانا لي تدباس ها,Egyptian
درامي,بس اه,Egyptian
كوميدي,في حاجة انتو ما تعرفوهاش,Egyptian
درامي,يا استاذ خالد ما تصدقش اني ممكن انا اعمل كده,Egyptian
درامي,ملوش اي اثر,Egyptian
درامي,اتفضل,Egyptian
اطفال,لا بننساه ولا يوم ينسانا,Egyptian
كوميدي,واتكل انت على الله,Egyptian
درامي,حطوا الظرف واحنا نايمين انت ما اتخدشتش يا راجل خدش واحد لا لا لا الناس دي مش عايزة زيك لا,Egyptian
اطفال,حمدان ا مين فين جبت الفلوس دي,Egyptian
درامي,حسبي الله ونعم الوكيل,Egyptian
كوميدي,خذي عندك قلتلو بلي بلي كلنتن انتي اوجه بلي بلي كلنتن انت يا رايس يا بنبن وكسر السوق وبقى رئيس في في مرتين مش مرة وحدة,Egyptian
درامي,يكون ربنا هداك يابن فهرة ورجعت ثاني,Egyptian
كوميدي,للاسف,Egyptian
كوميدي,لسه بتسالني يا ابو دخيل عيب عيب السؤال ده انت ماتعرفنيش في البدوي شغل المسلسلات البدوي دي بتاعتي,Egyptian
درامي,انت اللي اطريتني اعمل كده,Egyptian
درامي,اللي تقوله,Egyptian
درامي,ماتسيب الولد ياكل براحته,Egyptian
درامي,الو,Egyptian
درامي,وماتقولش كمان ان المرض هو اللي انتصر,Egyptian
كوميدي,هذا حلي,Egyptian
درامي,عاوزك تروح وراهم وتشوفهم طلعوا شقة كام يلا,Egyptian
كوميدي,روح الحميدية ولا روح حمام السوق هيقولولك اهلا وسهلا اكمنك مع الكومانده,Egyptian
درامي,والله ما عرفه يا فاطمه,Egyptian
درامي,مش عايز ادخلك في مشاكل,Egyptian
درامي,كنت بقول احنا ملنا,Egyptian
درامي,انت لسه فيك لسان ينطق ما تتهدى وتهمد بقى,Egyptian
درامي,انا مش قادرة اصدق اللي بيحصل,Egyptian
كوميدي,بنت بيت الدرج السلم يعني,Egyptian
كوميدي,تزوير تزوير سعد الاسطورة اسطورة التزوير هو الواد سعد,Egyptian
كوميدي,بنت بنت ولا بنت وحدة,Egyptian
كوميدي,عطيات اه يعني ما فيش حاجة طب ليش تعمل فيك كذا والله انها ما تستحي ليش كذا تسوي,Egyptian
درامي,هو غيرواضح حبيب القلب في ما فيش غيره,Egyptian
درامي,اقل من يوم,Egyptian
كوميدي,تعرف المثل بيقول ايه انا اشهد ان البدو حلوين حلوين وخفة الدم ايه زودتهم حلاوة اومال ايه انا مثال انت عارف المسلسل البدوي ده اللي زمان اه عجلان وبن واضحة ده انا بقى اللي رشحت سلوى سعيد تشتغله,Egyptian
درامي,ببصراحة سلطان حاسس حالي عم اخسر كل شيء ما بعرف شو عم يصير معنا,Egyptian
درامي,بس الموضوع اللي انا داخل اتكلم عنه النهاردة,Egyptian
درامي,وانا عايز اخلص كشفوا مشي ورايا عيادة,Egyptian
كوميدي,بقولك على حاجة,Egyptian
درامي,الالم هينتهي والعياط والمستشفيات كمان هتنتهي,Egyptian
كوميدي,المرقوق,Egyptian
درامي,ما يناسبنا في الوقت الراهن,Egyptian
كوميدي,اه,Egyptian
اطفال,اه ده كله,Egyptian
كوميدي,معلش معلش هما كده والله هما كده هما كده ذكرتني بعطعط,Egyptian
درامي,اه من ناحية الحالة النفسية دي متقلقيش خالص انا افضل جنبها ليل نهار مش هخليها كشر ابدا,Egyptian
درامي,اسمعني يا استاذ خالد,Egyptian
درامي,انت عارف ان انا مش زعلانة من تعبي,Egyptian
درامي,يمكن تعبانة شوي,Egyptian
اطفال,هناك من اصحاب السوء لغا يفرغوا امسال,Egyptian
درامي,ابو عزيز,Egyptian
درامي,بعد ما تنرفزنيش يا,Egyptian
كوميدي,مالك انت حلاق بالذمة ها انت مش حلاق لا,Egyptian
درامي,اشلون بس اشلون,Egyptian
درامي,ايوه,Egyptian
درامي,الحمد لله على السلامة,Egyptian
كوميدي,انت عارف يا ابو دخيل انا في يوم من الايام كنت معدي كده في الرياض بصيت لقيت اتنين اتنين شباب كده بصيت لواحد في عينيه والتاني مناخيره قولتلهم بوصم انتم هتبقم نجوم,Egyptian
كوميدي,بصراحة بقى انا مش فاهمه حاجة من الكلام اللي انت قاعد تقوله ده من الصبح,Egyptian
كوميدي,لا ورايا راجل ولا عندي عيال,Egyptian
درامي,هو ايه الي حصل,Egyptian
كوميدي,طبعا ده ابو دخيل ما بيلدمش خيط في ابرة من غير مشهورتي دا بيخاف مني يموت,Egyptian
كوميدي,طبعا يا استاذ طبعا انت اللي حتفتح وانت اللي حتقفل وانت اللي في النص وفي الوسط وورا وفي الجنب اه وانا عندنا حا حد غيرك يا استاذ ما فيش,Egyptian
درامي,تتحاشى الي سضايقك ما تخشش في اي مشاكل وتاخد الدواء في مواعيده وبعد كده الباقي على الله,Egyptian
درامي,جاية جاية شو هي شوية يا دوب,Egyptian
كوميدي,ابو حسين ابو حسين ابو حسين اه اه,Egyptian
درامي,بتقول ايه,Egyptian
درامي,انا بعتذر منك,Egyptian
كوميدي,انا وانت فوق ان شاء الله,Egyptian
درامي,ربنا يخليكي ليا,Egyptian
كوميدي,عامر,Egyptian
درامي,ثواني بس اتعرف على اللابتوب اتعرفت,Egyptian
درامي,يافندم,Egyptian
درامي,يا بالنهار غيرواضح,Egyptian
درامي,اشمعنى يعني بس ثلاث سنين,Egyptian
درامي,انا اسف,Egyptian
درامي,ابشر طال عمرك,Egyptian
كوميدي,الحمارة,Egyptian
كوميدي,اتنين في تلاته سين زائد اربعه يساوي اربعه سين زائد تمنتاشر,Egyptian
درامي,بس احسن معلومة بتجيلنا اللي بتيجي عن طريق الصدفة,Egyptian
كوميدي,ق ق ق قانون يقول ان حضرتك يا هانم تعملي توكيل للمحامي,Egyptian
درامي,مش وقت مكرونة بشاميل يعني مش,Egyptian
كوميدي,والجيث الطاغثتناي ثاكت بمزاجه عن الضربات الجوية ساكت بمزاجه,Egyptian
درامي,عيني على اللي ما بيشوف شي,Egyptian
درامي,اديني سلطان الي قاعد جنبك,Egyptian
درامي,انا والله خايفة عليك انت,Egyptian
درامي,انا قلت اقعد جنبك كنت لسه في البنك عشان اسمعك وانت بتتكلمي فهمتي قلتيه والله انت بس اعرف مين ابو شو اللي كنتي بتشتري ده,Egyptian
كوميدي,حتى لو كان اعوج,Egyptian
درامي,ماشي,Egyptian
كوميدي,الواجب ا صفحة ستة وتسعين,Egyptian
درامي,من غير ما تتعب,Egyptian
درامي,ان شاء الله مش هختفي عنكم مرة جاية ابد,Egyptian
كوميدي,اننا لقيتكم,Egyptian
كوميدي,طيب,Egyptian
كوميدي,ايه اللي انت مش فاهمة يا خالتي,Egyptian
كوميدي,طب ايه راي حضرتك,Egyptian
كوميدي,تعطى الحصتين دول واحدة لخالتي ام خالد والتانية لاخويا خالد,Egyptian
اطفال,يا الله,Egyptian
اطفال,يا وجع قلبك يا سالمة,Egyptian
درامي,بتحسبني على مين على الصبح,Egyptian
كوميدي,اشتغل عالصبح,Egyptian
كوميدي,اروح مطرحي,Egyptian
درامي,تحب اوصفلك الئرود ولا انتا عارفها,Egyptian
درامي,لسان ينطق,Egyptian
درامي,هو انهارده على سينما في مول ايه طب يا ريت على ظهر الورقة تكتبلي اسم السينما والمول وجميع بياناته كاملة تحت امرك,Egyptian
كوميدي,مين بقى رئيس العصابة,Egyptian
كوميدي,يا سلام يا سلام عليكوا يا سلام ام هو ده الفنان الفنان التزام التزام بالميعاد والتزام بكل حاجة بعد كده ان شاء الله الفنان اللي ما يحافظش على معاده ما يبقاش فنان ابدا الفنان اللي يجور على مواعيد زمايله برضو ما يبقاش فنان الفنان اللي يجور على مواعيد العمل ككل برضو ما يبقاش فنان والحقيقة انا شايف فيكوا الميزة دي انتو الاتنين جايين بالظبط,Egyptian
درامي,كلامنا بيضحك يا ستي ولا ايه,Egyptian
درامي,ما بدي الوقت يعلمك فيه اهم شيء الحين ابيك تخلصنا من موضوع,Egyptian
درامي,يعني ايه في شيء,Egyptian
درامي,قاعد كده ليه,Egyptian
كوميدي,من العشر تلاف,Egyptian
اطفال,خلاص الحمد لله الحمد لله والشكر الحمد لك يا الله الحمد لله الحمد لله الحمد لله الحمد,Egyptian
درامي,بكلمك عن الرز,Egyptian
درامي,علي انا عارفة ان انا تعبتك معايا الفترة اللي فاتت جدا,Egyptian
كوميدي,اهلا وسهلا,Egyptian
درامي,بس الفترة دي خلتني اقعد بيني وبين نفسي افكر في الحاجات اللي بقدمها لكم وفي المضمون اللي انا بقدمه,Egyptian
درامي,الواد ده لسه واصل السعودية بقاله اسبوع,Egyptian
درامي,يعني ايعيش غريب ويموت غريب,Egyptian
اطفال,اقعدي مطرحي يا ثمورة على مطلع البيت اريح جثتي شوية,Egyptian
كوميدي,الواحد جا الاكل يا سلام الحمد لله الحمد,Egyptian
درامي,الحمد لله انو ما مات انا خفت لا يصير له حاجة لا سمح الله وانتوبعدين قلت اكلمكم تيجوا بسرعة,Egyptian
درامي,اي انا معايا حاجة بس كده بتعت رضوان وكنت محتاج اداهاله فا لو ينفع يعني اخد عنوانه يبقى كتر خيرك,Egyptian
درامي,احنا فين,Egyptian
كوميدي,عشان كده,Egyptian
كوميدي,الو,Egyptian
كوميدي,عالخط اهو,Egyptian
كوميدي,انا بقول لك هو يا شباب جيب شاي دلوقتي حالا مشكده,Egyptian
كوميدي,فجاة,Egyptian
درامي,غيرواضح خايفه من ايه,Egyptian
اطفال,انا سمورة واكلي لزيز,Egyptian
كوميدي,وطني,Egyptian
درامي,قدر ادعولو ربنا يشفيه انا خايفة اللي صارله يكون بسبب كلام عم فايز,Egyptian
كوميدي,اعمل,Egyptian
درامي,الو ايوه استاذ خالد,Egyptian
كوميدي,طيب بس ماتتاخرش يا عامر ورانا دارس يا ولدي ورانا درس,Egyptian
درامي,انا وقعة في مصيبة وما فيش حد اثق فيه غيرك ده غير انك بتفهمي في حاجة التكنولوجيا وكده بصي دي كاميرا عايزاكي تفتحيها لي علشان عايز اشوف الحاجة اللي عليها ده,Egyptian
كوميدي,خد خد خد انت باعت دليفري ايه اللي يجي ده في مصر يابا حجيبه كده,Egyptian
درامي,ما اعرف شو بدي اعمل حاسس حالي ادي مكتفة,Egyptian
اطفال,كل ما اقولك شي تقولي راح افكر ايه متجوزة ابن سينا انا,Egyptian
درامي,تقدرين تقوليلي ليش ما سالتي نفسك ليش انه الاستاذ وجدي عمل المستحيل علشان توقعين على المشاريع وبعد ما وقعتي رجعتلك الى البيت مرفوضة,Egyptian
درامي,لا اله الا الله,Egyptian
كوميدي,ايوه بس اه ده مش ظلم يعني,Egyptian
درامي,اديني قعدت,Egyptian
درامي,والله تقدر تساله بنفسك هو مجرد موظف عندنا مش اكثر,Egyptian
درامي,موضوع تاني خالص,Egyptian
درامي,ارجوش ركزي معي الله يطولي بعمرش انتي المسؤولة على الشركة على حسب الوصية يعني العقد بدون توقيع صفر على الشمال,Egyptian
كوميدي,وبيثتنى بغبائه بيثتنى الجيث الغولي يخث ال ال العصابة ال الدندرة,Egyptian
كوميدي,والله العظيم لو مطلعت بزوق انا حطلبلك الامن,Egyptian
درامي,فيوز انت اللي مركب في مخك الف مليون فيوز,Egyptian
كوميدي,لا لا لا مش لدرجادي نحن نبعت ونجيبه زي ما قلتلك,Egyptian
كوميدي,وهكذا كان هو ده احمد زكي اللي مكسر الشبابيك والابواب بتاعت السينما دلوقتي,Egyptian
درامي,وانت صدقت يا مهبول,Egyptian
اطفال,مين,Egyptian
درامي,ولا انت شفتيني,Egyptian
درامي,يا سلام يا سلام ايه الجمال ده ايه ده ايوا يا غيرواضح كده مش عشان تفشلنا ها ما شاء الله,Egyptian
درامي,بدري يا بابا لازم اشتغل سنتين تلاتة في مستشفى والا مستوصف والعيادة بعدين,Egyptian
درامي,ما كان باين عليه شيء,Egyptian
كوميدي,يا باشا البوكت ماني,Egyptian
كوميدي,في التباس عندي هنا معلش,Egyptian
درامي,هي تقدر معانا لحد ما ننتهي العينة تظهر,Egyptian
كوميدي,انت عارف وانت بتقول لي الكلام ده,Egyptian
درامي,ايوه هو السلطان عبد الله,Egyptian
درامي,انت بتقول ايه,Egyptian
درامي,يلا,Egyptian
درامي,سبني من هنا البكره و انا حتصرف زي ما قلتلك حندخل يعني,Egyptian
درامي,في البيت يا عاقل,Egyptian
درامي,انت اكيد حتفهم كلامي ده كويس,Egyptian
كوميدي,اي الصدفة المنايلة بستين نيلة ذيك,Egyptian
درامي,لمار,Egyptian
اطفال,بالنسبة لي بيعتبر ابني,Egyptian
كوميدي,المشكلة مش في الفلوس يا صالح احنا نعمل اللي علينا والباقي على ربنا سبحانه وتعالى,Egyptian
درامي,يا جماعة احنا,Egyptian
درامي,مش عايزاه يتحرم من الناس اللي هم بحبهم,Egyptian
كوميدي,على خشمي اللي عليه الشحن انت طلبات سيادتك اوامر و عشان تبقى عارف النجمة دي هي مصدر الهامي هي مصدر الابداع اللي بيبز من عنيا وعنيا دي ليها حكاية انا,Egyptian
درامي,عاجبك كده افل السكه فوشي,Egyptian
درامي,راح يوصل السيت نوف,Egyptian
درامي,لا انتم الاثنين النهاردة مش طبيعين والله,Egyptian
كوميدي,عندي اتنين حمد,Egyptian
كوميدي,طلباتك ايه نجيبلك سندوشتات يعني عايزايه طيب,Egyptian
كوميدي,تلعب على كبير ايه انت مكتبك مفتوح عشان القضايا دي اللي نحنا بنطلع المصاريف من القضايا دي ولا انت عايز نفتح فاتحة زي فاتحة السلاب اياها,Egyptian
درامي,هاهاها استاذ بكر نجوى الف مبروك علينا لان العمة نوف بدت تفهم,Egyptian
كوميدي,اهلا وسهلا,Egyptian
اطفال,حقول يعني,Egyptian
درامي,اسمع الكلام,Egyptian
درامي,ابعدني عنهم,Egyptian
درامي,اكيد ما فيش ام ما بتحبش ولادها,Egyptian
درامي,ايوه فاتوا عليه جماعة اصحابه الصبح وقالي جايز يتاخر شوية,Egyptian
درامي,وانا مالي ياخويا هم كلمتين بعطيك مهلة اربعة و عشرين ساعة تخلصنا من وضع هذا,Egyptian
درامي,هاهاها ثواني والاكل يكون جاهز,Egyptian
كوميدي,هاهاها واللهي كل اللي ائدر ائوله ان المسلسل ده ان شاء الله حيكون من احسن اعمالي,Egyptian
درامي,ربنا معاك,Egyptian
درامي,اذا بماذا تفكر,Egyptian
درامي,طيب انا هشوف من عالباب وراجعلك على طول,Egyptian
كوميدي,وانت من اهله,Egyptian
درامي,ونعتذر له,Egyptian
درامي,مع السلامة,Egyptian
درامي,يبقى نقل الفيديوهات,Egyptian
اطفال,الو,Egyptian
كوميدي,سعد اومال دا مطلوب من دول يا بيه مش شركات ومكاتب,Egyptian
درامي,ما اعرفش انت بتتكلم عن ايه,Egyptian
كوميدي,ايه اوعا تغلط,Egyptian
درامي,ما بعرف انا,Egyptian
كوميدي,صديق يا قلب العنو,Egyptian
درامي,ساتر يا رب,Egyptian
كوميدي,قولولي انتو عايزين ايه بالظبط,Egyptian
درامي,ها سلطان,Egyptian
كوميدي,و مالك الا خشمك,Egyptian
درامي,وهذي النتيجة الله يطولي عمرك,Egyptian
كوميدي,للمرة الالف ارجع واقول لكم تاني ما تتخيلوش انا قد ايه مبسوط وفرحان قوي قوي,Egyptian
درامي,تفكر في تخلي اهلك عنك,Egyptian
درامي,بلاش نشحططو في السفر,Egyptian
كوميدي,لا لا,Egyptian
درامي,من متى حمدون السعدي,Egyptian
درامي,ومين ضدي,Egyptian
درامي,ادخلي بس اقعدي الاول وانا افهمك كل حاجة,Egyptian
درامي,الوالد مريض ولازم يستريح,Egyptian
كوميدي,انت عارف ايه الفضيحة انك انت خريج اسكندرية وياريتك بقى نن نجح عن استحقاق دة انت مزقزق زقة يا جدع ما يطلعهاش في مطلع بلاش اقول بس,Egyptian
درامي,وعليكم السلام,Egyptian
درامي,ياما دقت على الراس طبول,Egyptian
كوميدي,ااه,Egyptian
كوميدي,خليكم معايا على الصبورة,Egyptian
درامي,بس اهم من العلاج الحالة النفسية,Egyptian
اطفال,واجب الفرد نحو بلاده انه يعيش يبني امجاده ويبقى مصيره دايما ليكم اهلا بيكم واجب الفرد نحو بلاده انه يعيش يبني امجاده ويبقى مصيره دايما ليكم اهلا بيكم,Egyptian
كوميدي,عارف ليه,Egyptian
درامي,استغفر الله العظيم,Egyptian
كوميدي,ععا عبد الله,Egyptian
كوميدي,وسبع البرمبة دي ولا السبع الحجر والحجر السبع,Egyptian
كوميدي,بس يا ابني انت متعرفنيش في الخارجي تيجي من هناك جري تيجي على هنا,Egyptian
كوميدي,حنام حنام حنام تصبحوا على خير تصبحوا على خير,Egyptian
كوميدي,فجاة,Egyptian
درامي,طب الحقي يا ستي بن فهرة من ساعة ما رجع الصبح وهو قافل اوضته على نفسه,Egyptian
كوميدي,مروحة,Egyptian
